uuid,author_single
71466ceb-53fd-45db-a819-6d826174b9b4,"Li, Jiandong"
71466ceb-53fd-45db-a819-6d826174b9b4,"Yang, Lin"
71466ceb-53fd-45db-a819-6d826174b9b4,"Sun, Wanying"
71466ceb-53fd-45db-a819-6d826174b9b4,"Ren, Peidi"
71466ceb-53fd-45db-a819-6d826174b9b4,"Yang, Guifang"
71466ceb-53fd-45db-a819-6d826174b9b4,"Zhao, Jincun"
71466ceb-53fd-45db-a819-6d826174b9b4,"Liang, Tianzhu"
71466ceb-53fd-45db-a819-6d826174b9b4,"Ren, Huahui"
71466ceb-53fd-45db-a819-6d826174b9b4,"Chen, Tian"
71466ceb-53fd-45db-a819-6d826174b9b4,"Zhong, Huanzi"
71466ceb-53fd-45db-a819-6d826174b9b4,"Song, Wenchen"
71466ceb-53fd-45db-a819-6d826174b9b4,"Wang, Yanqun"
71466ceb-53fd-45db-a819-6d826174b9b4,"Deng, Ziqing"
71466ceb-53fd-45db-a819-6d826174b9b4,"Zhao, Yanping"
71466ceb-53fd-45db-a819-6d826174b9b4,"Ou, Zhihua"
71466ceb-53fd-45db-a819-6d826174b9b4,"Wang, Daxi"
71466ceb-53fd-45db-a819-6d826174b9b4,"Cai, Jielun"
71466ceb-53fd-45db-a819-6d826174b9b4,"Cheng, Xinyi"
71466ceb-53fd-45db-a819-6d826174b9b4,"Feng, Taiqing"
71466ceb-53fd-45db-a819-6d826174b9b4,"Wu, Honglong"
71466ceb-53fd-45db-a819-6d826174b9b4,"Gong, Yanping"
71466ceb-53fd-45db-a819-6d826174b9b4,"Yang, Huanming"
71466ceb-53fd-45db-a819-6d826174b9b4,"Wang, Jian"
71466ceb-53fd-45db-a819-6d826174b9b4,"Xu, Xun"
71466ceb-53fd-45db-a819-6d826174b9b4,"Zhu, Shida"
71466ceb-53fd-45db-a819-6d826174b9b4,"Chen, Fang"
71466ceb-53fd-45db-a819-6d826174b9b4,"Zhang, Yanyan"
71466ceb-53fd-45db-a819-6d826174b9b4,"Chen, Weijun"
71466ceb-53fd-45db-a819-6d826174b9b4,"Li, Yimin"
71466ceb-53fd-45db-a819-6d826174b9b4,"Li, Junhua"
bb3c163e-879c-4c5b-b989-385f957c40db,"Wang, HL, Shanshan"
bb3c163e-879c-4c5b-b989-385f957c40db,"Shen, Yin"
bb3c163e-879c-4c5b-b989-385f957c40db,"Li, Mingyue"
bb3c163e-879c-4c5b-b989-385f957c40db,"Zhang, Zili"
bb3c163e-879c-4c5b-b989-385f957c40db,"Dong, Yalan"
bb3c163e-879c-4c5b-b989-385f957c40db,"Zhou, Haifeng"
bb3c163e-879c-4c5b-b989-385f957c40db,"Lin, Lan"
bb3c163e-879c-4c5b-b989-385f957c40db,"Guo, Weina"
bb3c163e-879c-4c5b-b989-385f957c40db,"Kang, Zhenyu"
bb3c163e-879c-4c5b-b989-385f957c40db,"Xing, Lihua"
bb3c163e-879c-4c5b-b989-385f957c40db,"Li, Junlu"
bb3c163e-879c-4c5b-b989-385f957c40db,"Ye, Hao"
bb3c163e-879c-4c5b-b989-385f957c40db,"Gui, Wei"
bb3c163e-879c-4c5b-b989-385f957c40db,"Hu, Yi"
bb3c163e-879c-4c5b-b989-385f957c40db,"Yuan, Mingli"
bb3c163e-879c-4c5b-b989-385f957c40db,"Han, Shuqing"
bb3c163e-879c-4c5b-b989-385f957c40db,"Zhu, Rui"
bb3c163e-879c-4c5b-b989-385f957c40db,"Ye, Youfan"
bb3c163e-879c-4c5b-b989-385f957c40db,"Wang, Lin"
bb3c163e-879c-4c5b-b989-385f957c40db,"Jiang, Xiaobing"
bb3c163e-879c-4c5b-b989-385f957c40db,"Zhao, Hongyang"
bb3c163e-879c-4c5b-b989-385f957c40db,"Zheng, Xin"
bb3c163e-879c-4c5b-b989-385f957c40db,"Fan, Heng"
bb3c163e-879c-4c5b-b989-385f957c40db,"Zhao, Lei"
bb3c163e-879c-4c5b-b989-385f957c40db,"Hu, Yu"
bb3c163e-879c-4c5b-b989-385f957c40db,"Hu, Desheng"
9230f983-9820-4dd7-acf6-4f3509954692,"Huang, C-JC, Yung-Hsiang"
9230f983-9820-4dd7-acf6-4f3509954692,"Ma, Yuxuan"
9230f983-9820-4dd7-acf6-4f3509954692,"Kuo, Ping-Huan"
119e1cbf-c787-4f27-ab01-019fbdc0aedc,"Zhang, FY, Deyan"
119e1cbf-c787-4f27-ab01-019fbdc0aedc,"Li, Jing"
119e1cbf-c787-4f27-ab01-019fbdc0aedc,"Gao, Peng"
119e1cbf-c787-4f27-ab01-019fbdc0aedc,"Chen, Taibo"
119e1cbf-c787-4f27-ab01-019fbdc0aedc,"Cheng, Zhongwei"
119e1cbf-c787-4f27-ab01-019fbdc0aedc,"Cheng, Kangan"
119e1cbf-c787-4f27-ab01-019fbdc0aedc,"Fang, Quan"
119e1cbf-c787-4f27-ab01-019fbdc0aedc,"Pan, Wan"
119e1cbf-c787-4f27-ab01-019fbdc0aedc,"Yi, Chunfeng"
119e1cbf-c787-4f27-ab01-019fbdc0aedc,"Fan, Hongru"
119e1cbf-c787-4f27-ab01-019fbdc0aedc,"Wu, Yonghong"
119e1cbf-c787-4f27-ab01-019fbdc0aedc,"Li, Liwei"
119e1cbf-c787-4f27-ab01-019fbdc0aedc,"Fang, Yong"
119e1cbf-c787-4f27-ab01-019fbdc0aedc,"Liu, Juan"
119e1cbf-c787-4f27-ab01-019fbdc0aedc,"Tian, Guowei"
119e1cbf-c787-4f27-ab01-019fbdc0aedc,"He, Liqun"
ff54fb1f-9bf8-40dd-a606-ded063eba3de,"Wang, MF, Aisi"
ff54fb1f-9bf8-40dd-a606-ded063eba3de,"Hu, Ben"
ff54fb1f-9bf8-40dd-a606-ded063eba3de,"Tong, Yongqing"
ff54fb1f-9bf8-40dd-a606-ded063eba3de,"Liu, Ran"
ff54fb1f-9bf8-40dd-a606-ded063eba3de,"Gu, Jiashuang"
ff54fb1f-9bf8-40dd-a606-ded063eba3de,"Liu, Jianghao"
ff54fb1f-9bf8-40dd-a606-ded063eba3de,"Jiang, Wen"
ff54fb1f-9bf8-40dd-a606-ded063eba3de,"Shen, Gaigai"
ff54fb1f-9bf8-40dd-a606-ded063eba3de,"Zhao, Wanxu"
ff54fb1f-9bf8-40dd-a606-ded063eba3de,"Men, Dong"
ff54fb1f-9bf8-40dd-a606-ded063eba3de,"Yu, Lilei"
ff54fb1f-9bf8-40dd-a606-ded063eba3de,"Deng, Zixin"
ff54fb1f-9bf8-40dd-a606-ded063eba3de,"Li, Yan"
ff54fb1f-9bf8-40dd-a606-ded063eba3de,"Liu, Tiangang"
07a1cf73-8f51-42d1-87cc-bd2ebc554d35,"McNeary, LM, S."
07a1cf73-8f51-42d1-87cc-bd2ebc554d35,"Verduzco-Gutierrez, M."
0cbf171f-1cee-4d45-ac2d-d6f10d54f933,"çŽ‹å¾·å¨Ÿ, æ —,"
0cbf171f-1cee-4d45-ac2d-d6f10d54f933,"é©¬æ³¢,"
0cbf171f-1cee-4d45-ac2d-d6f10d54f933,"çž¿è™Ž,"
0cbf171f-1cee-4d45-ac2d-d6f10d54f933,"é™†ç«‹,"
0cbf171f-1cee-4d45-ac2d-d6f10d54f933,"å°§å†°,"
0cbf171f-1cee-4d45-ac2d-d6f10d54f933,"é’Ÿæ–‡æ–‡,"
0cbf171f-1cee-4d45-ac2d-d6f10d54f933,"å¶é›·,"
0cbf171f-1cee-4d45-ac2d-d6f10d54f933,"æ±ªä¸­æ‰¬,"
0cbf171f-1cee-4d45-ac2d-d6f10d54f933,"é‚±å‰‘å…‰,"
f7ef73ec-9196-4a73-8581-6d573c447f9e,"Zhou, YH, Yuan"
f7ef73ec-9196-4a73-8581-6d573c447f9e,"Shen, Jiayu"
f7ef73ec-9196-4a73-8581-6d573c447f9e,"Huang, Yin"
f7ef73ec-9196-4a73-8581-6d573c447f9e,"Martin, William"
f7ef73ec-9196-4a73-8581-6d573c447f9e,"Cheng, Feixiong"
323877cb-bfbd-4047-974b-0bcfead7a24c,"Luczak-Roesch, M"
8eecdfc5-8b34-4930-8e8f-b514e0382e30,"Mao, LW, Mengdie"
8eecdfc5-8b34-4930-8e8f-b514e0382e30,"Chen, Shanghai"
8eecdfc5-8b34-4930-8e8f-b514e0382e30,"He, Quanwei"
8eecdfc5-8b34-4930-8e8f-b514e0382e30,"Chang, Jiang"
8eecdfc5-8b34-4930-8e8f-b514e0382e30,"Hong, Candong"
8eecdfc5-8b34-4930-8e8f-b514e0382e30,"Zhou, Yifan"
8eecdfc5-8b34-4930-8e8f-b514e0382e30,"Wang, David"
8eecdfc5-8b34-4930-8e8f-b514e0382e30,"Li, Yanan"
8eecdfc5-8b34-4930-8e8f-b514e0382e30,"Jin, Huijuan"
8eecdfc5-8b34-4930-8e8f-b514e0382e30,"Hu, Bo"
647e638e-0384-489d-8396-3c5b0092671e,"Liu, JL, Yao"
647e638e-0384-489d-8396-3c5b0092671e,"Xiang, Pan"
647e638e-0384-489d-8396-3c5b0092671e,"Pu, Lin"
647e638e-0384-489d-8396-3c5b0092671e,"Xiong, Haofeng"
647e638e-0384-489d-8396-3c5b0092671e,"Li, Chuansheng"
647e638e-0384-489d-8396-3c5b0092671e,"Zhang, Ming"
647e638e-0384-489d-8396-3c5b0092671e,"Tan, Jianbo"
647e638e-0384-489d-8396-3c5b0092671e,"Xu, Yanli"
647e638e-0384-489d-8396-3c5b0092671e,"Song, Rui"
647e638e-0384-489d-8396-3c5b0092671e,"Song, Meihua"
647e638e-0384-489d-8396-3c5b0092671e,"Wang, Lin"
647e638e-0384-489d-8396-3c5b0092671e,"Zhang, Wei"
647e638e-0384-489d-8396-3c5b0092671e,"Han, Bing"
647e638e-0384-489d-8396-3c5b0092671e,"Yang, Li"
647e638e-0384-489d-8396-3c5b0092671e,"Wang, Xiaojing"
647e638e-0384-489d-8396-3c5b0092671e,"Zhou, Guiqin"
647e638e-0384-489d-8396-3c5b0092671e,"Zhang, Ting"
647e638e-0384-489d-8396-3c5b0092671e,"Li, Ben"
647e638e-0384-489d-8396-3c5b0092671e,"Wang, Yanbin"
647e638e-0384-489d-8396-3c5b0092671e,"Chen, Zhihai"
647e638e-0384-489d-8396-3c5b0092671e,"Wang, Xianbo"
f2001480-5b47-4430-9518-b78d7065526a,"Charles, S"
e00c637b-c2d8-4028-960c-7918397963c2,"Tabata, SI, Kazuo"
e00c637b-c2d8-4028-960c-7918397963c2,"Kawano, Shuichi"
e00c637b-c2d8-4028-960c-7918397963c2,"Ikeda, Mayu"
e00c637b-c2d8-4028-960c-7918397963c2,"Kodama, Tatsuya"
e00c637b-c2d8-4028-960c-7918397963c2,"Miyoshi, Kazuyasu"
e00c637b-c2d8-4028-960c-7918397963c2,"Obinata, Hirofumi"
e00c637b-c2d8-4028-960c-7918397963c2,"Mimura, Satoshi"
e00c637b-c2d8-4028-960c-7918397963c2,"Kodera, Tsutomu"
e00c637b-c2d8-4028-960c-7918397963c2,"Kitagaki, Manabu"
e00c637b-c2d8-4028-960c-7918397963c2,"Sato, Michiya"
e00c637b-c2d8-4028-960c-7918397963c2,"Suzuki, Satoshi"
e00c637b-c2d8-4028-960c-7918397963c2,"Ito, Toshimitsu"
e00c637b-c2d8-4028-960c-7918397963c2,"Uwabe, Yasuhide"
e00c637b-c2d8-4028-960c-7918397963c2,"Tamura, Kaku"
87840693-743f-4e89-8427-9111812cc403,Febrasgo
c2329595-1409-4be6-85fe-80f209c825df,"Giwa, ALD, A."
c2329595-1409-4be6-85fe-80f209c825df,"Duca, A."
828c9456-1918-436a-9456-8869b558a4d2,"Xiong, RZ, Leike"
828c9456-1918-436a-9456-8869b558a4d2,"Li, Shiliang"
828c9456-1918-436a-9456-8869b558a4d2,"Sun, Yuan"
828c9456-1918-436a-9456-8869b558a4d2,"Ding, Minyi"
828c9456-1918-436a-9456-8869b558a4d2,"Wang, Yong"
828c9456-1918-436a-9456-8869b558a4d2,"Zhao, Yongliang"
828c9456-1918-436a-9456-8869b558a4d2,"Wu, Yan"
828c9456-1918-436a-9456-8869b558a4d2,"Shang, Weijuan"
828c9456-1918-436a-9456-8869b558a4d2,"Jiang, Xiaming"
828c9456-1918-436a-9456-8869b558a4d2,"Shan, Jiwei"
828c9456-1918-436a-9456-8869b558a4d2,"Shen, Zihao"
828c9456-1918-436a-9456-8869b558a4d2,"Tong, Yi"
828c9456-1918-436a-9456-8869b558a4d2,"Xu, Liuxin"
828c9456-1918-436a-9456-8869b558a4d2,"Yu, Chen"
828c9456-1918-436a-9456-8869b558a4d2,"Liu, Yingle"
828c9456-1918-436a-9456-8869b558a4d2,"Zou, Gang"
828c9456-1918-436a-9456-8869b558a4d2,"Lavillete, Dimitri"
828c9456-1918-436a-9456-8869b558a4d2,"Zhao, Zhenjiang"
828c9456-1918-436a-9456-8869b558a4d2,"Wang, Rui"
828c9456-1918-436a-9456-8869b558a4d2,"Zhu, Lili"
828c9456-1918-436a-9456-8869b558a4d2,"Xiao, Gengfu"
828c9456-1918-436a-9456-8869b558a4d2,"Lan, Ke"
828c9456-1918-436a-9456-8869b558a4d2,"Li, Honglin"
828c9456-1918-436a-9456-8869b558a4d2,"Xu, Ke"
e94ab97d-5295-409a-9685-d6fec6cedf84,"Borges do Nascimento, IJM, Ana"
e94ab97d-5295-409a-9685-d6fec6cedf84,"Cacic, Nensi"
e94ab97d-5295-409a-9685-d6fec6cedf84,"Mohamed Abdulazeem, Hebatullah"
e94ab97d-5295-409a-9685-d6fec6cedf84,"Abdar Esfahani, Meisam"
e94ab97d-5295-409a-9685-d6fec6cedf84,"Jayarajah, Umesh"
e94ab97d-5295-409a-9685-d6fec6cedf84,"Jeroncic, Ana"
e94ab97d-5295-409a-9685-d6fec6cedf84,"Tassoni Civile, Vinicius"
e94ab97d-5295-409a-9685-d6fec6cedf84,"Carvas Junior, Nelson"
e94ab97d-5295-409a-9685-d6fec6cedf84,"von Groote, Thilo Caspar"
e94ab97d-5295-409a-9685-d6fec6cedf84,"Weerasekara, Ishanka"
e94ab97d-5295-409a-9685-d6fec6cedf84,"Poklepovic Pericic, Tina"
e94ab97d-5295-409a-9685-d6fec6cedf84,"Zakarija-Grkovic, Irena"
e94ab97d-5295-409a-9685-d6fec6cedf84,"Meirelles GuimarÃ£es, Silvana Mangeon"
e94ab97d-5295-409a-9685-d6fec6cedf84,"Bragazzi, Nicola Luigi"
e94ab97d-5295-409a-9685-d6fec6cedf84,"Bjorklund, Maria"
e94ab97d-5295-409a-9685-d6fec6cedf84,"Sofi-Mahmudi, Ahmad"
e94ab97d-5295-409a-9685-d6fec6cedf84,"Altujjar, Mohammad"
e94ab97d-5295-409a-9685-d6fec6cedf84,"Tian, Maoyi"
e94ab97d-5295-409a-9685-d6fec6cedf84,"Cespedes Arcani, Diana Maria"
e94ab97d-5295-409a-9685-d6fec6cedf84,"Soriano Marcolino, Milena"
df089c82-f0f4-4cbb-9731-f776210104cf,"Al-Gheethi, AN, Efaq"
df089c82-f0f4-4cbb-9731-f776210104cf,"Al-Maqtari, Qais Ali"
df089c82-f0f4-4cbb-9731-f776210104cf,"Hezam, Kamal"
df089c82-f0f4-4cbb-9731-f776210104cf,"Mohamed, Radin"
df089c82-f0f4-4cbb-9731-f776210104cf,"Talip, Balkis"
df089c82-f0f4-4cbb-9731-f776210104cf,"Ismail, Norli"
4241818f-18fe-4906-a609-13be2b42e4cc,"Bhagavathula, ASA, Wafa Ali"
4241818f-18fe-4906-a609-13be2b42e4cc,"Rahmani, Jamal"
4241818f-18fe-4906-a609-13be2b42e4cc,"Mahabadi, Mohammadjavad Ashrafi"
4241818f-18fe-4906-a609-13be2b42e4cc,"Bandari, Deepak Kumar"
df6b123d-4d1f-4b2f-ad51-2c7ca2dc8754,"Chauhan, VS, Galwankar"
df6b123d-4d1f-4b2f-ad51-2c7ca2dc8754,"Arquilla, Bonnie"
df6b123d-4d1f-4b2f-ad51-2c7ca2dc8754,"Garg, Manish"
df6b123d-4d1f-4b2f-ad51-2c7ca2dc8754,"Somma, Salvatore"
df6b123d-4d1f-4b2f-ad51-2c7ca2dc8754,"El-Menyar, Ayman"
df6b123d-4d1f-4b2f-ad51-2c7ca2dc8754,"Krishnan, Vimal"
df6b123d-4d1f-4b2f-ad51-2c7ca2dc8754,"Gerber, Joel"
df6b123d-4d1f-4b2f-ad51-2c7ca2dc8754,"Holland, Reuben"
df6b123d-4d1f-4b2f-ad51-2c7ca2dc8754,"Stawicki, Stanislaw"
165376f6-77ca-4254-8bf8-3f3826da358c,"Tang, KH, Yining"
165376f6-77ca-4254-8bf8-3f3826da358c,"Chen, Meilian"
6c739c11-6ff5-4dc6-83f8-a692574d8609,"Read, JMB, Jessica R. E."
6c739c11-6ff5-4dc6-83f8-a692574d8609,"Cummings, Derek A. T."
6c739c11-6ff5-4dc6-83f8-a692574d8609,"Ho, Antonia"
6c739c11-6ff5-4dc6-83f8-a692574d8609,"Jewell, Chris P."
940ef05a-3403-47d8-a343-8b12f7e8a724,"Ji, HY, Ying"
940ef05a-3403-47d8-a343-8b12f7e8a724,"Ding, Beibei"
940ef05a-3403-47d8-a343-8b12f7e8a724,"Guo, Wenzhong"
940ef05a-3403-47d8-a343-8b12f7e8a724,"Brunswick, Mark"
940ef05a-3403-47d8-a343-8b12f7e8a724,"Niethammer, Andreas"
940ef05a-3403-47d8-a343-8b12f7e8a724,"SooHoo, Williams"
940ef05a-3403-47d8-a343-8b12f7e8a724,"Smith, Robin"
940ef05a-3403-47d8-a343-8b12f7e8a724,"Nahama, Alexis"
940ef05a-3403-47d8-a343-8b12f7e8a724,"Zhang, Yanliang"
20f28322-0834-497b-82d7-387bd8ebba30,"virtual, Fc"
70a8edee-fef5-4b00-a198-e72e12784ab8,"Gloeckner, SK, Gerard"
70a8edee-fef5-4b00-a198-e72e12784ab8,"Hoehle, Michael"
a96b5222-e616-4d82-aca4-bb39a4a6fef5,"Ju, JL, Xiaoxu"
a96b5222-e616-4d82-aca4-bb39a4a6fef5,"Kumar, Shiv"
a96b5222-e616-4d82-aca4-bb39a4a6fef5,"Jockusch, Steffen"
a96b5222-e616-4d82-aca4-bb39a4a6fef5,"Chien, Minchen"
a96b5222-e616-4d82-aca4-bb39a4a6fef5,"Tao, Chuanjuan"
a96b5222-e616-4d82-aca4-bb39a4a6fef5,"Morozova, Irina"
a96b5222-e616-4d82-aca4-bb39a4a6fef5,"Kalachikov, Sergey"
a96b5222-e616-4d82-aca4-bb39a4a6fef5,"Kirchdoerfer, Robert N."
a96b5222-e616-4d82-aca4-bb39a4a6fef5,"Russo, James J."
3db6361d-f6c0-4243-b923-b31a8e7fa161,"Chien, MA, Thomas K."
3db6361d-f6c0-4243-b923-b31a8e7fa161,"Jockusch, Steffen"
3db6361d-f6c0-4243-b923-b31a8e7fa161,"Tao, Chuanjuan"
3db6361d-f6c0-4243-b923-b31a8e7fa161,"Kumar, Shiv"
3db6361d-f6c0-4243-b923-b31a8e7fa161,"Li, Xiaoxu"
3db6361d-f6c0-4243-b923-b31a8e7fa161,"Russo, James J."
3db6361d-f6c0-4243-b923-b31a8e7fa161,"Kirchdoerfer, Robert"
3db6361d-f6c0-4243-b923-b31a8e7fa161,"Ju, Jingyue"
b1426795-82c8-49a4-ad58-9fe125b1f18e,"Choi, KRSJ, K."
b1426795-82c8-49a4-ad58-9fe125b1f18e,"Logsdon, M. C."
96355cac-056d-4f8d-b04c-2f5c64b08a82,"QuintÃ£o, VCS, ClÃ¡udia Marquez"
96355cac-056d-4f8d-b04c-2f5c64b08a82,"Lima, LaÃ­s Helena Navarro e"
96355cac-056d-4f8d-b04c-2f5c64b08a82,"de Barros, Guilherme AntÃ´nio Moreira"
96355cac-056d-4f8d-b04c-2f5c64b08a82,"Salgado-Filho, Marcello Fonseca"
96355cac-056d-4f8d-b04c-2f5c64b08a82,"GuimarÃ£es, Gabriel MagalhÃ£es Nunes"
96355cac-056d-4f8d-b04c-2f5c64b08a82,"Alves, Rodrigo Leal"
96355cac-056d-4f8d-b04c-2f5c64b08a82,"Caetano, Ana Maria Menezes"
96355cac-056d-4f8d-b04c-2f5c64b08a82,"Prato Schmidt, AndrÃ©"
96355cac-056d-4f8d-b04c-2f5c64b08a82,"Carmona, Maria JosÃ© Carvalho"
0bad4a59-3ed0-4712-a6da-c6bfd447ee3e,"Sousa, MJGMCNdPdDePdCe, Jovens"
862026ba-0544-4257-8989-7c557cbf2f5b,"Lim, SKA, Joella Xiaohong"
862026ba-0544-4257-8989-7c557cbf2f5b,"Tan, Lay Kok"
862026ba-0544-4257-8989-7c557cbf2f5b,"Tan, Wei Keat Andy"
862026ba-0544-4257-8989-7c557cbf2f5b,"Poon, Woei Bing"
862026ba-0544-4257-8989-7c557cbf2f5b,"Ho, Kah Ying Selina"
862026ba-0544-4257-8989-7c557cbf2f5b,"Ling, Moi Lin"
862026ba-0544-4257-8989-7c557cbf2f5b,"Kang, Yu Ling"
862026ba-0544-4257-8989-7c557cbf2f5b,"Yong, Tze Tein"
862026ba-0544-4257-8989-7c557cbf2f5b,"Tan, Lay Kok"
bf0ab6e4-29a7-4d81-abfc-04953252679f,"Deng, CY, Yang"
bf0ab6e4-29a7-4d81-abfc-04953252679f,"Chen, Huawen"
bf0ab6e4-29a7-4d81-abfc-04953252679f,"Chen, Wei"
bf0ab6e4-29a7-4d81-abfc-04953252679f,"Chen, Zhiqi"
bf0ab6e4-29a7-4d81-abfc-04953252679f,"Ma, Ke"
bf0ab6e4-29a7-4d81-abfc-04953252679f,"Wang, Junming"
a80103c4-b2f8-4506-b11a-e7f9f4c3595a,"Chen, LD, Chaohua"
a80103c4-b2f8-4506-b11a-e7f9f4c3595a,"Chen, Xuhui"
a80103c4-b2f8-4506-b11a-e7f9f4c3595a,"Zhang, Xian"
a80103c4-b2f8-4506-b11a-e7f9f4c3595a,"Chen, Bo"
a80103c4-b2f8-4506-b11a-e7f9f4c3595a,"Yu, Huimin"
a80103c4-b2f8-4506-b11a-e7f9f4c3595a,"Qin, Yuanjun"
a80103c4-b2f8-4506-b11a-e7f9f4c3595a,"Xiao, Ke"
a80103c4-b2f8-4506-b11a-e7f9f4c3595a,"Zhang, Hong"
a80103c4-b2f8-4506-b11a-e7f9f4c3595a,"Sun, Xufang"
321aaf87-2276-45e2-ad83-8b758ccd61db,"Thomas, F"
41ee4876-199d-43ab-aec4-92612225d115,"Tradigo, GG, Pietro Hiram"
41ee4876-199d-43ab-aec4-92612225d115,"Veltri, Pierangelo"
a4afae11-c472-4e4e-96e6-e8e0ebdf18b2,"Jasper Kyle, CJB, Billones"
0add7e47-dfb0-481d-adf7-1e6036aea0d3,"Knopf, A"
aa328943-1a4e-4d29-9d3e-2633865f2a24,"Wu, TG, Xijin"
aa328943-1a4e-4d29-9d3e-2633865f2a24,"Yu, Guangchuang"
aa328943-1a4e-4d29-9d3e-2633865f2a24,"Hu, Erqiang"
ec322310-bd6c-4757-9df6-ec76081ff7c6,"Zhou, YZ, Yuyang"
ec322310-bd6c-4757-9df6-ec76081ff7c6,"Tong, Yongqing"
ec322310-bd6c-4757-9df6-ec76081ff7c6,"Chen, ChangZheng"
f5dd8663-aa00-43c9-bf47-8b7d56ab9db0,"Chang, WS, Yuru"
f5dd8663-aa00-43c9-bf47-8b7d56ab9db0,"Qi, Yingjie"
f5dd8663-aa00-43c9-bf47-8b7d56ab9db0,"Liu, Jiaxing"
f5dd8663-aa00-43c9-bf47-8b7d56ab9db0,"Liu, Ting"
f5dd8663-aa00-43c9-bf47-8b7d56ab9db0,"Chen, Zhaowu"
f5dd8663-aa00-43c9-bf47-8b7d56ab9db0,"Zhang, Wenjing"
f5dd8663-aa00-43c9-bf47-8b7d56ab9db0,"Wang, Mengmeng"
f5dd8663-aa00-43c9-bf47-8b7d56ab9db0,"Liu, Dongfeng"
f5dd8663-aa00-43c9-bf47-8b7d56ab9db0,"Yin, Ming"
f5dd8663-aa00-43c9-bf47-8b7d56ab9db0,"Xu, Jing"
f5dd8663-aa00-43c9-bf47-8b7d56ab9db0,"Yang, Yun"
f5dd8663-aa00-43c9-bf47-8b7d56ab9db0,"Zhu, Xiaowu"
f5dd8663-aa00-43c9-bf47-8b7d56ab9db0,"Ge, Jing"
f5dd8663-aa00-43c9-bf47-8b7d56ab9db0,"Zhu, Shu"
f5dd8663-aa00-43c9-bf47-8b7d56ab9db0,"Gao, Yong"
f5dd8663-aa00-43c9-bf47-8b7d56ab9db0,"Ma, Xiaoling"
df33c980-1427-47f1-baae-062c14296fcc,"Rayner, CRS, P. F."
df33c980-1427-47f1-baae-062c14296fcc,"Hershberger, K."
df33c980-1427-47f1-baae-062c14296fcc,"Wesche, D."
b557d807-bb72-471e-aaa3-630dda3f6c93,"Ai, J-WZ, Hao-Cheng"
b557d807-bb72-471e-aaa3-630dda3f6c93,"Xu, Teng"
b557d807-bb72-471e-aaa3-630dda3f6c93,"Wu, Jing"
b557d807-bb72-471e-aaa3-630dda3f6c93,"Zhu, Mengqi"
b557d807-bb72-471e-aaa3-630dda3f6c93,"Yu, Yi-Qi"
b557d807-bb72-471e-aaa3-630dda3f6c93,"Zhang, Han-Yue"
b557d807-bb72-471e-aaa3-630dda3f6c93,"Shen, Zhongliang"
b557d807-bb72-471e-aaa3-630dda3f6c93,"Li, Yang"
b557d807-bb72-471e-aaa3-630dda3f6c93,"Zhou, Xian"
b557d807-bb72-471e-aaa3-630dda3f6c93,"Zang, Guo-Qing"
b557d807-bb72-471e-aaa3-630dda3f6c93,"Xu, Jie"
b557d807-bb72-471e-aaa3-630dda3f6c93,"Chen, Wen-Jing"
b557d807-bb72-471e-aaa3-630dda3f6c93,"Li, Yong-Jun"
b557d807-bb72-471e-aaa3-630dda3f6c93,"Xie, De-Sheng"
b557d807-bb72-471e-aaa3-630dda3f6c93,"Zhou, Ming-Zhe"
b557d807-bb72-471e-aaa3-630dda3f6c93,"Sun, Jing-Ying"
b557d807-bb72-471e-aaa3-630dda3f6c93,"Chen, Jia-Zhen"
b557d807-bb72-471e-aaa3-630dda3f6c93,"Zhang, Wen-Hong"
bdb0688b-826e-4ea5-bad4-eb06636fe354,"Li, YW, Qi"
bdb0688b-826e-4ea5-bad4-eb06636fe354,"Sun, Xin"
bdb0688b-826e-4ea5-bad4-eb06636fe354,"Shen, Jun"
bdb0688b-826e-4ea5-bad4-eb06636fe354,"Chen, Huaiyong"
09a2cbb1-fd76-4d96-aded-5dedde4aac77,"Zou, YP, Stephen"
09a2cbb1-fd76-4d96-aded-5dedde4aac77,"Zhao, Peng"
09a2cbb1-fd76-4d96-aded-5dedde4aac77,"Han, Lei"
09a2cbb1-fd76-4d96-aded-5dedde4aac77,"Wang, Xiaoxiang"
09a2cbb1-fd76-4d96-aded-5dedde4aac77,"Knops, Johannes"
09a2cbb1-fd76-4d96-aded-5dedde4aac77,"van der Werf, Wopke"
09a2cbb1-fd76-4d96-aded-5dedde4aac77,"Hemerik, Lia"
6dccb860-78d5-4bcb-9fe8-20d18183981e,"Di Mascio, DK, Asma"
6dccb860-78d5-4bcb-9fe8-20d18183981e,"Saccone, Gabriele"
6dccb860-78d5-4bcb-9fe8-20d18183981e,"Rizzo, Giuseppe"
6dccb860-78d5-4bcb-9fe8-20d18183981e,"Buca, Danilo"
6dccb860-78d5-4bcb-9fe8-20d18183981e,"Liberati, Marco"
6dccb860-78d5-4bcb-9fe8-20d18183981e,"Vecchiet, Jacopo"
6dccb860-78d5-4bcb-9fe8-20d18183981e,"Nappi, Luigi"
6dccb860-78d5-4bcb-9fe8-20d18183981e,"Scambia, Giovanni"
6dccb860-78d5-4bcb-9fe8-20d18183981e,"Berghella, Vincenzo"
6dccb860-78d5-4bcb-9fe8-20d18183981e,"Dâ€™Antonio, Francesco"
